"id","created_at","updated_at","earning_type","level","percentage","amount_usdt","status","is_grace_period","recipient_was_active","compression_applied","original_level","buyer_id","purchase_id","recipient_id","shares_count","distribution_id"
691,2025-11-26 06:27:18.238 +0300,2025-11-26 06:27:18.238 +0300,NETWORK,3,2.00,5.000000,WITHDRAWN,true,true,false,3,225,102,87,,
690,2025-11-26 06:27:18.237 +0300,2025-11-26 06:27:18.237 +0300,NETWORK,2,5.00,12.500000,WITHDRAWN,true,true,false,2,225,102,86,,
681,2025-11-26 06:05:48.224 +0300,2025-11-26 06:05:48.224 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,977,101,978,,
697,2025-11-26 06:31:48.250 +0300,2025-11-26 06:31:48.250 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,19,103,20,,
737,2025-11-26 08:24:18.387 +0300,2025-11-26 08:24:18.387 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,243,108,244,,
708,2025-11-26 06:37:48.258 +0300,2025-11-26 06:37:48.258 +0300,NETWORK,4,2.00,20.000000,WITHDRAWN,true,true,false,4,19,104,23,,
732,2025-11-26 08:09:48.376 +0300,2025-11-26 08:09:48.376 +0300,NETWORK,4,2.00,20.000000,WITHDRAWN,true,true,false,4,404,107,23,,
700,2025-11-26 06:31:48.253 +0300,2025-11-26 06:31:48.253 +0300,NETWORK,4,2.00,20.000000,WITHDRAWN,true,true,false,4,19,103,23,,
742,2025-11-26 08:24:18.395 +0300,2025-11-26 08:24:18.395 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,243,108,,,
743,2025-11-26 08:24:18.399 +0300,2025-11-26 08:24:18.399 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,243,108,,,
744,2025-11-26 08:24:18.402 +0300,2025-11-26 08:24:18.402 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,243,108,,,
745,2025-11-26 08:49:48.445 +0300,2025-11-26 08:49:48.445 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,70,109,71,,
746,2025-11-26 08:49:48.447 +0300,2025-11-26 08:49:48.447 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,70,109,72,,
747,2025-11-26 08:49:48.448 +0300,2025-11-26 08:49:48.448 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,70,109,33,,
748,2025-11-26 08:49:48.449 +0300,2025-11-26 08:49:48.449 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,70,109,34,,
749,2025-11-26 08:49:48.452 +0300,2025-11-26 08:49:48.452 +0300,BONUS_POOL,5,2.00,5.000000,PENDING,false,true,false,,70,109,,,
750,2025-11-26 08:49:48.455 +0300,2025-11-26 08:49:48.455 +0300,BONUS_POOL,6,2.00,5.000000,PENDING,false,true,false,,70,109,,,
751,2025-11-26 08:49:48.458 +0300,2025-11-26 08:49:48.458 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,70,109,,,
752,2025-11-26 08:49:48.462 +0300,2025-11-26 08:49:48.462 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,70,109,,,
753,2025-11-26 08:59:48.450 +0300,2025-11-26 08:59:48.450 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,114,110,110,,
4689,2025-12-09 16:53:55.339 +0300,2025-12-09 16:53:55.339 +0300,BONUS_POOL,1,10.00,500.000000,PENDING,false,true,false,,491,616,,,
755,2025-11-26 08:59:48.452 +0300,2025-11-26 08:59:48.452 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,114,110,66,,
756,2025-11-26 08:59:48.453 +0300,2025-11-26 08:59:48.453 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,114,110,54,,
4690,2025-12-09 16:53:55.343 +0300,2025-12-09 16:53:55.343 +0300,BONUS_POOL,2,5.00,250.000000,PENDING,false,true,false,,491,616,,,
758,2025-11-26 08:59:48.455 +0300,2025-11-26 08:59:48.455 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,114,110,24,,
759,2025-11-26 08:59:48.456 +0300,2025-11-26 08:59:48.456 +0300,NETWORK,7,2.00,5.000000,PENDING,true,true,false,7,114,110,34,,
760,2025-11-26 08:59:48.459 +0300,2025-11-26 08:59:48.459 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,114,110,,,
4691,2025-12-09 16:53:55.345 +0300,2025-12-09 16:53:55.345 +0300,BONUS_POOL,3,2.00,100.000000,PENDING,false,true,false,,491,616,,,
762,2025-11-26 09:41:48.503 +0300,2025-11-26 09:41:48.503 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,1034,111,71,,
763,2025-11-26 09:41:48.504 +0300,2025-11-26 09:41:48.504 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,1034,111,72,,
764,2025-11-26 09:41:48.505 +0300,2025-11-26 09:41:48.505 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,1034,111,33,,
765,2025-11-26 09:41:48.505 +0300,2025-11-26 09:41:48.505 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,1034,111,34,,
766,2025-11-26 09:41:48.509 +0300,2025-11-26 09:41:48.509 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,1034,111,,,
767,2025-11-26 09:41:48.512 +0300,2025-11-26 09:41:48.512 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,1034,111,,,
768,2025-11-26 09:41:48.516 +0300,2025-11-26 09:41:48.516 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,1034,111,,,
769,2025-11-26 10:26:18.566 +0300,2025-11-26 10:26:18.566 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,496,112,126,,
770,2025-11-26 10:26:18.568 +0300,2025-11-26 10:26:18.568 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,496,112,127,,
771,2025-11-26 10:26:18.569 +0300,2025-11-26 10:26:18.569 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,496,112,128,,
772,2025-11-26 10:26:18.570 +0300,2025-11-26 10:26:18.570 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,496,112,129,,
774,2025-11-26 10:26:18.572 +0300,2025-11-26 10:26:18.572 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,496,112,24,,
775,2025-11-26 10:26:18.573 +0300,2025-11-26 10:26:18.573 +0300,NETWORK,7,2.00,5.000000,PENDING,true,true,false,7,496,112,34,,
776,2025-11-26 10:26:18.577 +0300,2025-11-26 10:26:18.577 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,496,112,,,
779,2025-11-26 10:51:18.603 +0300,2025-11-26 10:51:18.603 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,543,113,71,,
780,2025-11-26 10:51:18.604 +0300,2025-11-26 10:51:18.604 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,543,113,72,,
781,2025-11-26 10:51:18.605 +0300,2025-11-26 10:51:18.605 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,543,113,33,,
782,2025-11-26 10:51:18.606 +0300,2025-11-26 10:51:18.606 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,543,113,34,,
783,2025-11-26 10:51:18.609 +0300,2025-11-26 10:51:18.609 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,543,113,,,
784,2025-11-26 10:51:18.612 +0300,2025-11-26 10:51:18.612 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,543,113,,,
789,2025-11-26 10:55:48.610 +0300,2025-11-26 10:55:48.610 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,265,114,71,,
790,2025-11-26 10:55:48.611 +0300,2025-11-26 10:55:48.611 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,265,114,72,,
791,2025-11-26 10:55:48.612 +0300,2025-11-26 10:55:48.612 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,265,114,33,,
792,2025-11-26 10:55:48.614 +0300,2025-11-26 10:55:48.614 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,265,114,,,
793,2025-11-26 11:18:18.627 +0300,2025-11-26 11:18:18.627 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,851,115,852,,
797,2025-11-26 11:18:18.632 +0300,2025-11-26 11:18:18.632 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,851,115,31,,
799,2025-11-26 11:18:18.633 +0300,2025-11-26 11:18:18.633 +0300,NETWORK,7,2.00,5.000000,PENDING,true,true,false,7,851,115,33,,
800,2025-11-26 11:18:18.637 +0300,2025-11-26 11:18:18.637 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,851,115,,,
804,2025-11-26 11:42:48.669 +0300,2025-11-26 11:42:48.669 +0300,BONUS_POOL,4,2.00,0.040000,PENDING,false,true,false,,11,116,,,
805,2025-11-26 11:42:48.671 +0300,2025-11-26 11:42:48.671 +0300,BONUS_POOL,5,2.00,0.040000,PENDING,false,true,false,,11,116,,,
806,2025-11-26 11:42:48.674 +0300,2025-11-26 11:42:48.674 +0300,BONUS_POOL,6,2.00,0.040000,PENDING,false,true,false,,11,116,,,
807,2025-11-26 11:42:48.676 +0300,2025-11-26 11:42:48.676 +0300,BONUS_POOL,7,2.00,0.040000,PENDING,false,true,false,,11,116,,,
808,2025-11-26 11:42:48.679 +0300,2025-11-26 11:42:48.679 +0300,LEGENDS_POOL,,,0.100000,PENDING,false,true,false,,11,116,,,
801,2025-11-26 11:42:48.663 +0300,2025-11-26 11:42:48.663 +0300,NETWORK,1,10.00,0.200000,WITHDRAWN,true,true,false,1,11,116,10,,
788,2025-11-26 10:55:48.609 +0300,2025-11-26 10:55:48.609 +0300,NETWORK,4,2.00,20.000000,WITHDRAWN,true,true,false,4,265,114,70,,
773,2025-11-26 10:26:18.571 +0300,2025-11-26 10:26:18.571 +0300,NETWORK,5,2.00,5.000000,WITHDRAWN,true,true,false,5,496,112,123,,
802,2025-11-26 11:42:48.665 +0300,2025-11-26 11:42:48.665 +0300,NETWORK,2,5.00,0.100000,WITHDRAWN,true,true,false,2,11,116,8,,
803,2025-11-26 11:42:48.666 +0300,2025-11-26 11:42:48.666 +0300,NETWORK,3,2.00,0.040000,WITHDRAWN,true,true,false,3,11,116,6,,
787,2025-11-26 10:55:48.608 +0300,2025-11-26 10:55:48.608 +0300,NETWORK,3,2.00,20.000000,WITHDRAWN,true,true,false,3,265,114,69,,
777,2025-11-26 10:51:18.600 +0300,2025-11-26 10:51:18.600 +0300,NETWORK,1,10.00,25.000000,WITHDRAWN,true,true,false,1,543,113,69,,
798,2025-11-26 11:18:18.633 +0300,2025-11-26 11:18:18.633 +0300,NETWORK,6,2.00,5.000000,WITHDRAWN,true,true,false,6,851,115,32,,
795,2025-11-26 11:18:18.630 +0300,2025-11-26 11:18:18.630 +0300,NETWORK,3,2.00,5.000000,WITHDRAWN,true,true,false,3,851,115,29,,
794,2025-11-26 11:18:18.629 +0300,2025-11-26 11:18:18.629 +0300,NETWORK,2,5.00,12.500000,WITHDRAWN,true,true,false,2,851,115,28,,
754,2025-11-26 08:59:48.451 +0300,2025-11-26 08:59:48.451 +0300,NETWORK,2,5.00,12.500000,WITHDRAWN,true,true,false,2,114,110,65,,
757,2025-11-26 08:59:48.454 +0300,2025-11-26 08:59:48.454 +0300,NETWORK,5,2.00,5.000000,WITHDRAWN,true,true,false,5,114,110,23,,
786,2025-11-26 10:55:48.607 +0300,2025-11-26 10:55:48.607 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,265,114,267,,
785,2025-11-26 10:55:48.606 +0300,2025-11-26 10:55:48.606 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,265,114,266,,
4692,2025-12-09 16:53:55.348 +0300,2025-12-09 16:53:55.348 +0300,BONUS_POOL,4,2.00,100.000000,PENDING,false,true,false,,491,616,,,
810,2025-11-26 11:58:18.677 +0300,2025-11-26 11:58:18.677 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,69,117,71,,
811,2025-11-26 11:58:18.678 +0300,2025-11-26 11:58:18.678 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,69,117,72,,
812,2025-11-26 11:58:18.679 +0300,2025-11-26 11:58:18.679 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,69,117,33,,
813,2025-11-26 11:58:18.680 +0300,2025-11-26 11:58:18.680 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,69,117,34,,
814,2025-11-26 11:58:18.683 +0300,2025-11-26 11:58:18.683 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,69,117,,,
815,2025-11-26 11:58:18.686 +0300,2025-11-26 11:58:18.686 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,69,117,,,
816,2025-11-26 11:58:18.689 +0300,2025-11-26 11:58:18.689 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,69,117,,,
4693,2025-12-09 16:53:55.351 +0300,2025-12-09 16:53:55.351 +0300,BONUS_POOL,5,2.00,100.000000,PENDING,false,true,false,,491,616,,,
